Año,Semana,Eventos o daños,Departamento,Distrito,Provincia,Ubigeo,Casos
2019,46,Dengue,LIMA,LURIGANCHO,LIMA,150118,0
2019,47,Dengue,LIMA,LURIGANCHO,LIMA,150118,0
2019,48,Dengue,LIMA,LURIGANCHO,LIMA,150118,0
2019,49,Dengue,LIMA,LURIGANCHO,LIMA,150118,0
2019,50,Dengue,LIMA,LURIGANCHO,LIMA,150118,0
2019,19,Dengue,TUMBES,TUMBES,TUMBES,240101,0
2019,28,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,0
2019,29,Dengue,TUMBES,AGUAS VERDES,ZARUMILLA,240302,0
2019,34,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,35,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,36,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,37,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,38,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,39,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,40,Dengue,TUMBES,PAPAYAL,ZARUMILLA,240304,0
2019,28,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,30,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,31,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,32,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,33,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,34,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,35,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,36,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,37,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,38,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,39,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,40,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,41,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,42,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,43,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,44,Dengue,ANCASH,CASMA,CASMA,20801,0
2019,17,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,18,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,19,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,21,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,22,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,23,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,24,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,26,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,27,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,27,Dengue,ICA,PARCONA,ICA,110106,0
2019,28,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,28,Dengue,ICA,PARCONA,ICA,110106,0
2019,29,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,29,Dengue,ICA,PARCONA,ICA,110106,0
2019,30,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,30,Dengue,ICA,PARCONA,ICA,110106,0
2019,31,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,31,Dengue,ICA,PARCONA,ICA,110106,0
2019,32,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,32,Dengue,ICA,PARCONA,ICA,110106,0
2019,33,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,33,Dengue,ICA,PARCONA,ICA,110106,0
2019,34,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,34,Dengue,ICA,PARCONA,ICA,110106,0
2019,35,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,35,Dengue,ICA,PARCONA,ICA,110106,0
2019,36,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,36,Dengue,ICA,PARCONA,ICA,110106,0
2019,37,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,37,Dengue,ICA,PARCONA,ICA,110106,0
2019,38,Dengue,ICA,PARCONA,ICA,110106,0
2019,39,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,39,Dengue,ICA,PARCONA,ICA,110106,0
2019,40,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,40,Dengue,ICA,PARCONA,ICA,110106,0
2019,41,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,41,Dengue,ICA,PARCONA,ICA,110106,0
2019,42,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,42,Dengue,ICA,PARCONA,ICA,110106,0
2019,43,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,43,Dengue,ICA,PARCONA,ICA,110106,0
2019,44,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,44,Dengue,ICA,PARCONA,ICA,110106,0
2019,45,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,45,Dengue,ICA,PARCONA,ICA,110106,0
2019,46,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,46,Dengue,ICA,PARCONA,ICA,110106,0
2019,47,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,47,Dengue,ICA,PARCONA,ICA,110106,0
2019,49,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,50,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,51,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,52,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,53,Dengue,ICA,LA TINGUIÑA,ICA,110102,0
2019,9,Dengue,LAMBAYEQUE,PUEBLO NUEVO,FERREÑAFE,140206,0
2019,13,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,13,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,14,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,14,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,15,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,15,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,16,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,16,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,16,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,17,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,17,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,17,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,18,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,18,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,19,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,19,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,19,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,20,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,20,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,21,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,21,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,21,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,22,Dengue,LAMBAYEQUE,PUCALA,CHICLAYO,140119,0
2019,22,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,22,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,22,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,23,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,23,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,23,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,24,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,24,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,25,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,25,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,26,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,26,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,26,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,27,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2019,27,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,27,Dengue,LAMBAYEQUE,MANUEL ANTONIO MESONES MURO,FERREÑAFE,140204,0
2019,27,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,28,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,28,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,29,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,29,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,30,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,30,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,31,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,32,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,32,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,33,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,33,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,34,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,34,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,35,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,35,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,36,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,37,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,37,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,38,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,38,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,39,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2019,39,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,39,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,40,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2019,40,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,40,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,41,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2019,41,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,41,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,42,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2019,42,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,43,Dengue,LAMBAYEQUE,TUMAN,CHICLAYO,140120,0
2019,43,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,44,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,45,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2019,46,Dengue,LAMBAYEQUE,SAÑA,CHICLAYO,140115,0
2019,46,Dengue,LAMBAYEQUE,PITIPO,FERREÑAFE,140205,0
2016,42,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,42,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,43,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,43,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,43,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,44,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,44,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,44,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,45,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,45,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,45,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,46,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,46,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,46,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,47,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,47,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,47,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,48,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,48,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,48,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,49,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,49,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,49,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,50,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,50,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,50,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,51,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,51,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,51,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,52,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,52,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,52,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,53,Dengue,ANCASH,HUARMEY,HUARMEY,21101,0
2016,53,Dengue,ANCASH,NEPEÑA,SANTA,21806,0
2016,53,Dengue,ANCASH,NUEVO CHIMBOTE,SANTA,21809,0
2016,1,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,1,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,1,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,2,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,2,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,2,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,3,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,3,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,3,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,4,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,4,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,4,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,5,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,5,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,5,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,6,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,6,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,6,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,7,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,7,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,7,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,8,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,8,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,8,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,9,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,9,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,9,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,10,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,10,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,10,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,11,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,11,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,11,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,12,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,12,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,12,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,13,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,13,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,13,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,14,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,14,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,14,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,15,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,15,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,15,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,16,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,16,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,16,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,17,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,17,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,17,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,18,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,18,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,18,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,19,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,19,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,19,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,20,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,20,Dengue,CAJAMARCA,CHILETE,CONTUMAZA,60502,0
2016,20,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,21,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,21,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,22,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,22,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,23,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,23,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,24,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,24,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,25,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,25,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,26,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,26,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,27,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,27,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,28,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,28,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,29,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,29,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,30,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,30,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,31,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,31,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,32,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,32,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,33,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,33,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,34,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,34,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,35,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,35,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,36,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,36,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,37,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,37,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,38,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,38,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,39,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,39,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,40,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,40,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,41,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,41,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,42,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,42,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,43,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,43,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,44,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,44,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,45,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,45,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,46,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,46,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,47,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,47,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,48,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,48,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,49,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,49,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,50,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,50,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,51,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,51,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,52,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,52,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,53,Dengue,CAJAMARCA,MAGDALENA,CAJAMARCA,60109,0
2016,53,Dengue,CAJAMARCA,YONAN,CONTUMAZA,60508,0
2016,1,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,2,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,3,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,4,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,5,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,6,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,7,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,8,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,9,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,10,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,11,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,12,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,13,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,14,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,15,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,16,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,17,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,18,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,19,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,20,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,21,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,22,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,23,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,24,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,25,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,26,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,27,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,28,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,29,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,30,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,31,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,32,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,33,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,34,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,35,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,36,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,37,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,38,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,39,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,40,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,41,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,42,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,43,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,44,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
2016,45,Dengue,CALLAO,VENTANILLA,CALLAO,70106,0
