AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB07,NCONGLOME,SUB_CONGLOME
2023,06,005089,061,11,03,010202,7,7,20190050890611105,3,1,3,1,2, ,1,14, ,6,1, ,11,3,3,3,4,0, , ,971,9211,130,150,1,0,2,65.5086135864258,06570,00
2023,06,005089,061,11,04,010202,7,7,20190050890611104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5086135864258,06570,00
2023,06,005089,061,11,05,010202,7,7,20190050890611103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5086135864258,06570,00
2023,06,005089,061,11,06,010202,7,7,20210050890611106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5086135864258,06570,00
2023,06,005089,061,11,07,010202,7,7,20210050890611107,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5086135864258,06570,00
2023,06,005089,061,11,08,010202,7,7,20210050890611108,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5086135864258,06570,00
2023,10,005121,035,11,01,010705,7,7,20190051210351101,1,1,1,1,2, ,1,41, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,035,11,02,010705,7,7,20190051210351102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,035,11,03,010705,7,7,20190051210351103,3,1,3,1,2, ,1,15, ,6,1, ,6,3,3,3,3,0, , ,971,9211,130,150,1,0,2,60.1198959350586,06878,00
2023,10,005121,035,11,04,010705,7,7,20190051210351104,3,1,3,1,2, ,1,13, ,6,1, ,6,4,4,0,4,0, , ,971,9211,130,150,1,1,2,60.1198959350586,06878,00
2023,10,005121,035,11,05,010705,7,7,20190051210351105,3,1,3,1,2, ,2,11, , ,1, ,6,5,5,0,5,0, , ,971,9211,130,150,1,1,2,60.1198959350586,06878,00
2023,10,005121,035,11,06,010705,7,7,20190051210351106,3,1,3,1,2, ,1,6, , ,1, ,2,6,6,0,6,0, , ,971,9211,122,146,1,1,2,60.1198959350586,06878,00
2023,10,005121,036,11,01,010705,7,7,20190051210361101,1,1,1,1,2, ,2,75, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,036,11,02,010705,7,7,20190051210361102,3,1,3,1,2, ,2,33, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,036,11,03,010705,7,7,20190051210361103,5,0,1,1,2, ,1,21, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,037,11,01,010705,7,7,20190051210371101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,037,11,02,010705,7,7,20210051210371102,2,1,2,1,2, ,2,18, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,037,11,03,010705,7,7,20210051210371103,3,1,3,1,2, ,2,3, , , , , ,3,3,0,3,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,038,11,01,010705,7,7,20190051210381101,1,1,1,1,2, ,1,41, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,038,11,02,010705,7,7,20190051210381102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,038,11,03,010705,7,7,20190051210381103,3,1,3,1,2, ,2,16, ,6,1, ,3,3,3,3,3,0, , ,971,9211,122,149,1,0,2,60.1198959350586,06878,00
2023,10,005121,038,11,04,010705,7,7,20190051210381104,3,1,3,1,2, ,2,10, , ,1, ,3,4,4,0,4,0, , ,971,9211,122,149,1,1,2,60.1198959350586,06878,00
2023,10,005121,038,11,05,010705,7,7,20220051210381105,3,1,3,1,2, ,2,1, , , , , ,0,5,0,5,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,115,11,01,010705,7,7,20190051211151101,1,1,1,1,2, ,1,66, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,115,11,02,010705,7,7,20190051211151102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,115,11,03,010705,7,7,20230051211151103,3,2,1,1,2, ,2,31, ,6, , , ,3,3,3, ,1, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,115,11,04,010705,7,7,20230051211151104,5,2,3,1,2, ,2,0,2, , , , ,0,4,0, ,1, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,115,11,05,010705,7,7,20190051211151103,5,0,1,1,2, ,1,14, ,6,2,9, ,5,5,5,5,0, ,9, , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,01,010705,7,7,20190051211161101,1,1,1,1,2, ,1,42, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,02,010705,7,7,20190051211161102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,03,010705,7,7,20190051211161103,3,1,3,1,1, ,1,20, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,04,010705,7,7,20190051211161104,3,1,3,1,2, ,1,17, ,6,1, ,40,4,4,4,4,0, , ,971,9211,113,127,1,1,2,60.1198959350586,06878,00
2023,10,005121,116,11,05,010705,7,7,20190051211161105,3,1,3,1,2, ,1,15, ,6,2,9, ,5,5,5,5,0, ,9, , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,06,010705,7,7,20190051211161106,3,1,3,1,2, ,1,12, ,6,2,9, ,6,6,0,6,0, ,9, , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,07,010705,7,7,20190051211161107,3,1,3,1,2, ,1,8, , ,2,9, ,7,7,0,7,0, ,9, , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,116,11,08,010705,7,7,20190051211161108,3,1,3,1,2, ,2,5, , ,2,9, ,8,8,0,8,0, ,9, , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,117,11,01,010705,7,7,20230051211171101,1,1,1,1,2, ,1,40, ,1, , , ,1,1,1, ,1, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,117,11,02,010705,7,7,20230051211171102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2, ,1, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,117,11,03,010705,7,7,20230051211171103,3,1,3,1,2, ,1,11, , ,1, ,6,3,3,0, ,1, , ,971,9211,130,150,1,1,2,60.1198959350586,06878,00
2023,10,005121,117,11,04,010705,7,7,20230051211171104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0, ,1, ,9, , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,117,11,05,010705,7,7,20230051211171105,3,1,3,1,2, ,1,2, , , , , ,0,5,0, ,1, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,118,11,01,010705,7,7,20190051211181101,1,1,1,1,2, ,1,72, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,60.1198959350586,06878,00
2023,10,005121,118,11,02,010705,7,7,20190051211181102,3,1,3,1,2, ,1,15, ,6,1, ,4,2,2,2,2,0, , ,971,9211,121,142,1,0,2,60.1198959350586,06878,00
2023,10,005135,002,11,01,010510,4,6,20190051350021101,1,1,1,1,2, ,2,54, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,002,11,02,010510,4,6,20190051350021104,3,1,3,1,2, ,1,21, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,002,11,03,010510,4,6,20190051350021105,3,1,3,1,2, ,2,17, ,6,1, ,48,3,3,3,3,0, , ,971,9211,130,150,1,1,2,62.6528205871582,06968,00
2023,10,005135,002,11,04,010510,4,6,20190051350021106,3,1,3,1,2, ,2,15, ,6,1, ,48,4,4,4,4,0, , ,971,9211,130,150,1,1,2,62.6528205871582,06968,00
2023,10,005135,002,11,05,010510,4,6,20190051350021102,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,002,11,06,010510,4,6,20190051350021103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,030,11,01,010510,4,6,20190051350301101,1,1,1,1,2, ,1,48, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,030,11,02,010510,4,6,20190051350301102,2,1,2,1,2, ,2,42, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,030,11,03,010510,4,6,20190051350301103,3,1,3,1,1, ,2,24, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,030,11,04,010510,4,6,20220051350301104,3,1,3,1,2, ,2,2, , , , , ,0,4,0,4,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,048,11,01,010510,4,6,20190051350481101,1,1,1,1,2, ,1,45, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,048,11,02,010510,4,6,20190051350481102,2,1,2,1,2, ,2,39, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,048,11,03,010510,4,6,20190051350481103,3,1,3,1,1, ,2,22, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,048,11,04,010510,4,6,20190051350481105,3,1,3,1,2, ,2,11, , ,1, ,10,4,4,0,4,0, , ,572,5212,5220,4721,0,1,2,62.6528205871582,06968,00
2023,10,005135,048,11,05,010510,4,6,20190051350481106,3,1,3,1,2, ,1,7, , ,2,9, ,5,5,0,5,0, ,9, , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,048,11,06,010510,4,6,20190051350481104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,058,11,01,010510,4,6,20230051350581101,1,1,1,1,2, ,2,55, ,5, , , ,1,1,1, ,1, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,058,11,02,010510,4,6,20230051350581102,3,1,3,1,1, ,1,19, ,6, , , ,2,2,2, ,1, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,082,11,01,010510,4,6,20190051350821101,1,1,1,1,2, ,1,54, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,082,11,02,010510,4,6,20190051350821102,2,1,2,1,2, ,2,55, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,082,11,03,010510,4,6,20190051350821105,3,1,3,1,2, ,1,16, ,6,1, ,7,3,3,3,3,0, , ,971,9211,111,113,1,0,2,62.6528205871582,06968,00
2023,10,005135,082,11,04,010510,4,6,20190051350821106,3,1,3,1,2, ,1,13, ,6,1, ,7,4,4,0,4,0, , ,971,9211,111,113,1,1,2,62.6528205871582,06968,00
2023,10,005135,082,11,05,010510,4,6,20190051350821107,3,1,3,1,2, ,2,11, , ,2,9, ,5,5,0,5,0, ,9, , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,082,11,06,010510,4,6,20190051350821104,3,0,1,2, ,2,1,22, ,6, , , ,0,0,0, , , , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,082,11,07,010510,4,6,20230051350821107,6,0,1,2, ,2,1,75, ,2, , , ,0,0,0, , , , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,082,11,08,010510,4,6,20190051350821103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,096,11,01,010510,4,6,20190051350961101,1,1,1,1,2, ,1,53, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,096,11,02,010510,4,6,20190051350961102,2,1,2,1,2, ,2,49, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,096,11,03,010510,4,6,20190051350961103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,62.6528205871582,06968,00
2023,10,005135,096,11,04,010510,4,6,20190051350961104,3,1,3,1,2, ,1,10, , ,1, ,10,4,4,0,4,0, , ,971,9211,122,149,1,1,2,62.6528205871582,06968,00
2023,10,005135,096,11,05,010510,4,6,20200051350961103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,62.6528205871582,06968,00
2023,01,005138,025,11,01,010513,4,7,20190051380251101,1,1,1,1,2, ,1,61, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,025,11,02,010513,4,7,20190051380251102,2,1,2,1,2, ,2,59, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,025,11,03,010513,4,7,20190051380251104,3,1,3,1,2, ,1,15, ,6,2,10, ,3,3,3,3,0, ,11, , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,025,11,04,010513,4,7,20220051380251104,10,0,1,1,2, ,1,89, ,3, , , ,4,4,4,4,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,01,010513,4,7,20190051380281101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,02,010513,4,7,20190051380281102,2,1,2,1,2, ,2,51, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,03,010513,4,7,20190051380281105,3,1,3,1,2, ,1,15, ,6,1, ,23,3,3,3,3,0, , ,971,9211,130,150,1,0,2,65.5293121337891,07002,00
2023,01,005138,028,11,04,010513,4,7,20190051380281106,3,2,2,2, ,2,2,28, ,1, , , ,0,0,0, , , , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,05,010513,4,7,20230051380281105,4,2,1,2, ,2,1,28, ,1, , , ,0,0,0, , , , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,06,010513,4,7,20190051380281107,5,2,3,2, ,2,2,5, , ,2,10, ,0,0,0, , , ,11, , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,07,010513,4,7,20190051380281104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,08,010513,4,7,20220051380281107,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,028,11,09,010513,4,7,20190051380281103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,111,11,01,010513,4,7,20190051381111102,1,1,1,1,2, ,2,52, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,111,11,02,010513,4,7,20190051381111104,3,1,3,1,2, ,2,14, ,6,1, ,7,2,2,2,2,0, , ,971,9211,130,150,1,0,2,65.5293121337891,07002,00
2023,01,005138,111,11,03,010513,4,7,20190051381111105,3,1,3,1,2, ,2,12, ,6,1, ,7,3,3,0,3,0, , ,971,9211,122,146,1,1,2,65.5293121337891,07002,00
2023,01,005138,111,11,04,010513,4,7,20190051381111103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,118,11,01,010513,4,7,20190051381181101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,118,11,02,010513,4,7,20190051381181102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,118,11,03,010513,4,7,20190051381181103,3,1,3,1,2, ,2,9, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,118,11,04,010513,4,7,20210051381181104,3,1,3,1,2, ,1,2, , , , , ,0,4,0,4,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,119,11,01,010513,4,7,20190051381191101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,119,11,02,010513,4,7,20190051381191102,2,1,2,1,2, ,2,68, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,119,11,03,010513,4,7,20190051381191103,3,1,3,1,2, ,2,43, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,119,11,04,010513,4,7,20190051381191104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,120,11,01,010513,4,7,20190051381201101,1,1,1,1,2, ,1,47, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,120,11,02,010513,4,7,20190051381201102,2,1,2,1,2, ,2,50, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,120,11,03,010513,4,7,20190051381201103,3,1,3,1,2, ,1,22, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,120,11,04,010513,4,7,20210051381201108,3,1,3,1,2, ,1,19, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,120,11,05,010513,4,7,20190051381201104,3,1,3,1,2, ,1,17, ,6,2,8, ,5,5,5,5,0, ,8, , , , , , ,2,65.5293121337891,07002,00
2023,01,005138,120,11,06,010513,4,7,20190051381201105,3,1,3,1,2, ,1,14, ,6,1, ,37,6,6,6,6,0, , ,971,9211,130,150,1,1,2,65.5293121337891,07002,00
2023,01,005138,120,11,07,010513,4,7,20190051381201106,3,1,3,1,2, ,2,13, ,6,1, ,6,7,7,0,7,0, , ,971,9211,113,127,1,1,2,65.5293121337891,07002,00
2023,01,005138,120,11,08,010513,4,7,20190051381201107,3,1,3,1,2, ,1,10, , ,1, ,6,8,8,0,8,0, , ,971,9211,113,127,1,1,2,65.5293121337891,07002,00
2023,01,005138,121,11,01,010513,4,7,20190051381211101,1,0,1,1,2, ,1,52, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,65.5293121337891,07002,00
2023,06,005184,006,11,01,021801,2,2,20190051840061101,1,0,1,1,2, ,2,57, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,006,11,02,021801,2,2,20190051840061102,3,0,1,1,2, ,2,23, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,006,11,03,021801,2,2,20210051840061103,5,0,1,1,2, ,2,2, , , , , ,0,3,0,3,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,019,11,01,021801,2,2,20190051840191101,1,1,1,1,2, ,1,54, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,019,11,02,021801,2,2,20190051840191102,2,1,2,1,2, ,2,53, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,019,11,03,021801,2,2,20190051840191103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,019,11,04,021801,2,2,20190051840191104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,019,11,05,021801,2,2,20190051840191105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,052,11,01,021801,2,2,20190051840521101,1,1,1,1,2, ,1,72, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,052,11,02,021801,2,2,20190051840521102,2,1,2,1,2, ,2,74, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,087,11,01,021801,2,2,20190051840871101,1,0,1,1,2, ,1,49, ,4, , , ,1,1,1,1,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,098,11,01,021801,2,2,20190051840981101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,131.533721923828,12209,00
2023,06,005184,098,11,02,021801,2,2,20190051840981102,2,1,2,1,1, ,2,62, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,131.533721923828,12209,00
2023,02,005186,006,11,01,021801,2,2,20230051860061101,1,1,1,1,2, ,1,58, ,1, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,006,11,02,021801,2,2,20230051860061102,2,1,2,1,2, ,2,59, ,1, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,006,11,03,021801,2,2,20230051860061103,3,1,3,1,2, ,1,22, ,6, , , ,3,3,3, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,006,11,04,021801,2,2,20230051860061104,3,1,3,1,2, ,1,17, ,6,2,8, ,4,4,4, , , ,8, , , , , , ,2,124.491729736328,12234,00
2023,02,005186,029,11,01,021801,2,2,20230051860291101,1,1,1,1,2, ,1,69, ,1, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,029,11,02,021801,2,2,20230051860291102,2,1,2,1,2, ,2,65, ,1, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,040,11,01,021801,2,2,20230051860401101,1,0,1,1,2, ,2,53, ,6, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,053,11,01,021801,2,2,20230051860531101,1,1,1,1,2, ,2,59, ,4, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,053,11,02,021801,2,2,20230051860531102,3,1,3,1,2, ,2,28, ,6, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,065,11,01,021801,2,2,20230051860651101,1,1,1,1,2, ,1,67, ,2, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,065,11,02,021801,2,2,20230051860651102,2,1,2,1,2, ,2,68, ,2, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,065,11,03,021801,2,2,20230051860651103,3,2,2,1,2, ,2,39, ,2, , , ,3,3,3, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,065,11,04,021801,2,2,20230051860651104,4,2,1,1,2, ,1,40, ,2, , , ,4,4,4, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,065,11,05,021801,2,2,20230051860651105,5,2,3,1,2, ,2,10, , ,2,8, ,5,5,0, , , ,8, , , , , , ,2,124.491729736328,12234,00
2023,02,005186,065,11,06,021801,2,2,20230051860651106,5,2,3,1,2, ,1,1, , , , , ,0,6,0, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,087,11,01,021801,2,2,20230051860871101,1,1,1,1,2, ,2,71, ,3, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,087,11,02,021801,2,2,20230051860871102,3,1,3,1,2, ,1,43, ,6, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,087,11,03,021801,2,2,20230051860871103,3,2,1,1,2, ,1,55, ,5, , , ,3,3,3, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,087,11,04,021801,2,2,20230051860871104,5,2,3,1,2, ,1,23, ,6, , , ,4,4,4, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,087,11,05,021801,2,2,20230051860871105,3,3,1,1,2, ,2,46, ,5, , , ,5,5,5, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,087,11,06,021801,2,2,20230051860871106,5,3,3,1,2, ,2,5, , ,2,8, ,6,6,0, , , ,8, , , , , , ,2,124.491729736328,12234,00
2023,02,005186,097,11,01,021801,2,2,20230051860971101,1,1,1,1,2, ,2,59, ,5, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,097,11,02,021801,2,2,20230051860971102,3,1,3,1,2, ,1,32, ,6, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,097,11,03,021801,2,2,20230051860971103,3,1,3,1,2, ,1,23, ,6, , , ,3,3,3, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,097,11,04,021801,2,2,20230051860971104,3,0,1,1,2, ,1,26, ,5, , , ,4,4,4, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,097,11,05,021801,2,2,20230051860971105,5,0,1,2, ,2,1,4, , , , , ,0,0,0, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,109,11,01,021801,2,2,20230051861091101,1,1,1,1,2, ,1,63, ,2, , , ,1,1,1, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,109,11,02,021801,2,2,20230051861091102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,109,11,03,021801,2,2,20230051861091103,6,2,1,1,2, ,1,86, ,1, , , ,3,3,3, , , , , , , , , , ,2,124.491729736328,12234,00
2023,02,005186,109,11,04,021801,2,2,20230051861091104,6,2,2,1,2, ,2,96, ,1, , , ,4,4,4, , , , , , , , , , ,2,124.491729736328,12234,00
2023,08,005190,037,11,01,021801,2,2,20190051900371101,1,1,1,1,2, ,2,74, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,037,11,02,021801,2,2,20190051900371103,3,1,3,1,2, ,1,40, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,037,11,03,021801,2,2,20190051900371104,3,1,3,1,2, ,1,36, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,037,11,04,021801,2,2,20230051900371104,3,1,3,1,2, ,1,34, ,6, , , ,4,4,4, ,1, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,055,11,01,021801,2,2,20190051900551105,1,1,1,1,2, ,1,35, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,055,11,02,021801,2,2,20190051900551106,2,1,2,1,2, ,2,37, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,055,11,03,021801,2,2,20190051900551107,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,055,11,04,021801,2,2,20190051900551108,3,1,3,1,2, ,2,11, , ,2,9, ,4,4,0,4,0, ,9, , , , , , ,2,142.341644287109,12284,00
2023,08,005190,055,11,05,021801,2,2,20190051900551101,11,2,1,1,2, ,1,42, ,1, , , ,5,5,5,5,0, , , , , , , , ,2,142.341644287109,12284,00
2023,08,005190,055,11,06,021801,2,2,20190051900551102,7,2,2,1,2, ,2,41, ,1, , , ,6,6,6,6,0, , , , , , , , ,2,142.341644287109,12284,00
